taxonID,scientificName,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,kingdom
2280,Scleranthus perennis L.,Caryophyllaceae,Scleranthus,perennis,species,,L.,Plantae
2281,Scleranthus uncinatus Schur,Caryophyllaceae,Scleranthus,uncinatus,species,,Schur,Plantae
2282,Scolymus hispanicus L.,Compositae,Scolymus,hispanicus,species,,L.,Plantae
2284,Scorzonera hispanica L.,Compositae,Scorzonera,hispanica,species,,L.,Plantae
2285,Scorzonera humilis L.,Compositae,Scorzonera,humilis,species,,L.,Plantae
2286,Podospermum laciniatum (L.) DC.,Compositae,Podospermum,laciniatum,species,,(L.) DC.,Plantae
2288,Scrophularia alpestris J. Gay ex Benth.,Scrophulariaceae,Scrophularia,alpestris,species,,J. Gay ex Benth.,Plantae
2290,Scrophularia canina L. subsp. canina,Scrophulariaceae,Scrophularia,canina,subsp.,canina,L.,Plantae
2291,Scrophularia frutescens L.,Scrophulariaceae,Scrophularia,frutescens,species,,L.,Plantae
2292,Scrophularia herminii Hoffmanns. & Link,Scrophulariaceae,Scrophularia,herminii,species,,Hoffmanns. & Link,Plantae
2296,Scrophularia scorodonia L.,Scrophulariaceae,Scrophularia,scorodonia,species,,L.,Plantae
2297,Scutellaria alpina L. subsp. alpina,Labiatae,Scutellaria,alpina,subsp.,alpina,L.,Plantae
2298,Scutellaria galericulata L.,Labiatae,Scutellaria,galericulata,species,,L.,Plantae
2300,Scutellaria minor Huds.,Labiatae,Scutellaria,minor,species,,Huds.,Plantae
2301,Secale cereale L.,Gramineae,Secale,cereale,species,,L.,Plantae
2302,Sedum acre L.,Crassulaceae,Sedum,acre,species,,L.,Plantae
2303,Sedum album L.,Crassulaceae,Sedum,album,species,,L.,Plantae
2304,Sedum amplexicaule DC.,Crassulaceae,Sedum,amplexicaule,species,,DC.,Plantae
2306,Sedum andegavense (DC.) Desv.,Crassulaceae,Sedum,andegavense,species,,(DC.) Desv.,Plantae
2308,Sedum anglicum Huds.,Crassulaceae,Sedum,anglicum,species,,Huds.,Plantae
2309,Sedum arenarium Brot.,Crassulaceae,Sedum,arenarium,species,,Brot.,Plantae
2310,Sedum brevifolium DC.,Crassulaceae,Sedum,brevifolium,species,,DC.,Plantae
2313,Sedum dasyphyllum L.,Crassulaceae,Sedum,dasyphyllum,species,,L.,Plantae
2314,Sedum forsterianum Sm.,Crassulaceae,Sedum,forsterianum,species,,Sm.,Plantae
2315,Sedum hirsutum All.,Crassulaceae,Sedum,hirsutum,species,,All.,Plantae
2319,Sedum pruinatum Brot.,Crassulaceae,Sedum,pruinatum,species,,Brot.,Plantae
2323,Sedum maireanum Sennen,Crassulaceae,Sedum,maireanum,species,,Sennen,Plantae
2324,Selaginella denticulata (L.) Spring,Selaginellaceae,Selaginella,denticulata,species,,(L.) Spring,Plantae
2325,Selinum broteri Hoffmanns. & Link,Umbelliferae,Selinum,broteri,species,,Hoffmanns. & Link,Plantae
2326,Selinum pyrenaeum (L.) Gouan,Umbelliferae,Selinum,pyrenaeum,species,,(L.) Gouan,Plantae
2328,Sempervivum tectorum L.,Crassulaceae,Sempervivum,tectorum,species,,L.,Plantae
2329,Senecio adonidifolius Loisel.,Compositae,Senecio,adonidifolius,species,,Loisel.,Plantae
2330,Senecio aquaticus Hill,Compositae,Senecio,aquaticus,species,,Hill,Plantae
2333,Senecio legionensis Lange,Compositae,Senecio,legionensis,species,,Lange,Plantae
2334,Senecio elegans L.,Compositae,Senecio,elegans,species,,L.,Plantae
2335,Senecio gallicus Vill.,Compositae,Senecio,gallicus,species,,Vill.,Plantae
2336,Tephroseris helenitis (L.) B. Nord. subsp. macrochaeta (Willk.) B. Nord,Compositae,Tephroseris,helenitis,subsp.,macrochaeta,(Willk.) B. Nord,Plantae
2338,Senecio jacobaea L.,Compositae,Senecio,jacobaea,species,,L.,Plantae
2339,Senecio lividus L.,Compositae,Senecio,lividus,species,,L.,Plantae
2340,Senecio mikanioides Otto ex Walp.,Compositae,Senecio,mikanioides,species,,Otto ex Walp.,Plantae
2341,Senecio nebrodensis L.,Compositae,Senecio,nebrodensis,species,,L.,Plantae
2342,Senecio bayonnensis Boiss.,Compositae,Senecio,bayonnensis,species,,Boiss.,Plantae
2344,Senecio sylvaticus L.,Compositae,Senecio,sylvaticus,species,,L.,Plantae
2345,Senecio vulgaris L.,Compositae,Senecio,vulgaris,species,,L.,Plantae
2346,Serapias cordigera L.,Orchidaceae,Serapias,cordigera,species,,L.,Plantae
2347,Serapias lingua L.,Orchidaceae,Serapias,lingua,species,,L.,Plantae
2348,Serapias parviflora Parl.,Orchidaceae,Serapias,parviflora,species,,Parl.,Plantae
2350,Klasea legionensis (Lacaita) Holub,Compositae,Klasea,legionensis,species,,(Lacaita) Holub,Plantae
2351,Klasea nudicaulis (L.) Fourr.,Compositae,Klasea,nudicaulis,species,,(L.) Fourr.,Plantae
2353,Serratula tinctoria L.,Compositae,Serratula,tinctoria,species,,L.,Plantae
2354,Sesamoides suffruticosa (Lange) Kuntze,Resedaceae,Sesamoides,suffruticosa,species,,(Lange) Kuntze,Plantae
2356,Sesamoides purpurascens (L.) G. López,Resedaceae,Sesamoides,purpurascens,species,,(L.) G. López,Plantae
2358,Seseli libanotis (L.) W.D.J. Koch,Umbelliferae,Seseli,libanotis,species,,(L.) W.D.J. Koch,Plantae
2359,Seseli montanum L. subsp. peixotanum (Samp.) M. Laínz,Umbelliferae,Seseli,montanum,subsp.,peixotanum,(Samp.) M. Laínz,Plantae
2360,Seseli tortuosum L.,Umbelliferae,Seseli,tortuosum,species,,L.,Plantae
2361,Setaria adhaerens (Forssk.) Chiov.,Gramineae,Setaria,adhaerens,species,,(Forssk.) Chiov.,Plantae
2362,Setaria faberi Herrm.,Gramineae,Setaria,faberi,species,,Herrm.,Plantae
2364,Setaria italica (L.) P. Beauv.,Gramineae,Setaria,italica,species,,(L.) P. Beauv.,Plantae
2365,Setaria parviflora (Poir.) Kerguélen,Gramineae,Setaria,parviflora,species,,(Poir.) Kerguélen,Plantae
2366,Setaria pumila (Poir.) Roem. & Schult.,Gramineae,Setaria,pumila,species,,(Poir.) Roem. & Schult.,Plantae
2367,Setaria verticillata (L.) P. Beauv.,Gramineae,Setaria,verticillata,species,,(L.) P. Beauv.,Plantae
2368,Setaria viridis (L.) P. Beauv.,Gramineae,Setaria,viridis,species,,(L.) P. Beauv.,Plantae
2369,Sherardia arvensis L.,Rubiaceae,Sherardia,arvensis,species,,L.,Plantae
2370,Sibthorpia europaea L.,Scrophulariaceae,Sibthorpia,europaea,species,,L.,Plantae
2371,Sida rhombifolia L.,Malvaceae,Sida,rhombifolia,species,,L.,Plantae
2372,Sideritis hyssopifolia L.,Labiatae,Sideritis,hyssopifolia,species,,L.,Plantae
2373,Silene acutifolia Link ex Rohrb.,Caryophyllaceae,Silene,acutifolia,species,,Link ex Rohrb.,Plantae
2375,Silene ciliata Pourr.,Caryophyllaceae,Silene,ciliata,species,,Pourr.,Plantae
2377,Silene conoidea L.,Caryophyllaceae,Silene,conoidea,species,,L.,Plantae
2378,Silene coutinhoi Rothm. & Pinto da Silva,Caryophyllaceae,Silene,coutinhoi,species,,Rothm. & Pinto da Silva,Plantae
2379,Silene dichotoma Ehrh.,Caryophyllaceae,Silene,dichotoma,species,,Ehrh.,Plantae
2380,Silene dioica (L.) Clairv.,Caryophyllaceae,Silene,dioica,species,,(L.) Clairv.,Plantae
2381,Silene foetida Link subsp. gayana Talavera,Caryophyllaceae,Silene,foetida,subsp.,gayana,Talavera,Plantae
2382,Silene gallica L.,Caryophyllaceae,Silene,gallica,species,,L.,Plantae
2383,Silene inaperta L.,Caryophyllaceae,Silene,inaperta,species,,L.,Plantae
2384,Silene laeta (Aiton) Godr.,Caryophyllaceae,Silene,laeta,species,,(Aiton) Godr.,Plantae
2385,Silene latifolia Poir.,Caryophyllaceae,Silene,latifolia,species,,Poir.,Plantae
2386,Silene legionensis Lag.,Caryophyllaceae,Silene,legionensis,species,,Lag.,Plantae
2387,Silene littorea Brot. subsp. littorea,Caryophyllaceae,Silene,littorea,subsp.,littorea,Brot.,Plantae
2388,Silene marizii Samp.,Caryophyllaceae,Silene,marizii,species,,Samp.,Plantae
2390,Silene niceensis All.,Caryophyllaceae,Silene,niceensis,species,,All.,Plantae
2391,Silene nocturna L.,Caryophyllaceae,Silene,nocturna,species,,L.,Plantae
2392,Silene nutans L. subsp. nutans,Caryophyllaceae,Silene,nutans,subsp.,nutans,L.,Plantae
2393,Silene pendula L.,Caryophyllaceae,Silene,pendula,species,,L.,Plantae
2394,Silene portensis L.,Caryophyllaceae,Silene,portensis,species,,L.,Plantae
2395,Silene saxifraga L,Caryophyllaceae,Silene,saxifraga,species,,L,Plantae
2396,Silene scabriflora Brot. subsp gallaecica Talavera,Caryophyllaceae,Silene,scabriflora,species,,Brot. subsp gallaecica Talavera,Plantae
2397,Silene scabriflora Brot. subsp. megacalycina Talavera,Caryophyllaceae,Silene,scabriflora,subsp.,megacalycina,Talavera,Plantae
2398,Silene scabriflora Brot. subsp scabriflora,Caryophyllaceae,Silene,scabriflora,species,,Brot. subsp,Plantae
2399,Silene uniflora Roth subsp. uniflora,Caryophyllaceae,Silene,uniflora,subsp.,uniflora,Roth,Plantae
2401,Silene vulgaris (Moench) Garcke subsp. commutata (Guss.) Hayek,Caryophyllaceae,Silene,vulgaris,subsp.,commutata,(Guss.) Hayek,Plantae
2402,Silene vulgaris (Moench) Garcke subsp. vulgaris,Caryophyllaceae,Silene,vulgaris,subsp.,vulgaris,(Moench) Garcke,Plantae
2404,Silybum marianum (L.) Gaertn.,Compositae,Silybum,marianum,species,,(L.) Gaertn.,Plantae
2405,Simethis mattiazzii (Vand.) Sacc.,Liliaceae,Simethis,mattiazzii,species,,(Vand.) Sacc.,Plantae
2406,Sinapis alba L.,Cruciferae,Sinapis,alba,species,,L.,Plantae
2407,Sinapis arvensis L.,Cruciferae,Sinapis,arvensis,species,,L.,Plantae
2408,Sinapis flexuosa Poir.,Cruciferae,Sinapis,flexuosa,species,,Poir.,Plantae
2409,Sisymbrella aspera (L.) Spach. subsp. aspera,Cruciferae,Sisymbrella,aspera,subsp.,aspera,(L.) Spach.,Plantae
2411,Sisymbrium austriacum Jacq. subsp. chrysanthum (Jord.) Rouy & Foucaud,Cruciferae,Sisymbrium,austriacum,subsp.,chrysanthum,(Jord.) Rouy & Foucaud,Plantae
2412,Sisymbrium irio L.,Cruciferae,Sisymbrium,irio,species,,L.,Plantae
2413,Sisymbrium officinale (L.) Scop.,Cruciferae,Sisymbrium,officinale,species,,(L.) Scop.,Plantae
2414,Sisymbrium orientale L.,Cruciferae,Sisymbrium,orientale,species,,L.,Plantae
2417,Smilax aspera L.,Liliaceae,Smilax,aspera,species,,L.,Plantae
2418,Smyrnium olusatrum L.,Umbelliferae,Smyrnium,olusatrum,species,,L.,Plantae
2419,Solanum dulcamara L.,Solanaceae,Solanum,dulcamara,species,,L.,Plantae
2421,Solanum laciniatum Aiton,Solanaceae,Solanum,laciniatum,species,,Aiton,Plantae
2423,Solanum villosum Mill.,Solanaceae,Solanum,villosum,species,,Mill.,Plantae
2424,Solanum nigrum L.,Solanaceae,Solanum,nigrum,species,,L.,Plantae
2427,Solanum chenopodioides Lam.,Solanaceae,Solanum,chenopodioides,species,,Lam.,Plantae
2428,Solanum tuberosum L.,Solanaceae,Solanum,tuberosum,species,,L.,Plantae
2429,Soleirolia soleirolii (Req.) Dandy,Urticaceae,Soleirolia,soleirolii,species,,(Req.) Dandy,Plantae
2430,Solidago virgaurea L.,Compositae,Solidago,virgaurea,species,,L.,Plantae
2432,Soliva sessilis Ruiz & Pavon,Compositae,Soliva,sessilis,species,,Ruiz & Pavon,Plantae
2434,Sonchus asper (L.) Hill,Compositae,Sonchus,asper,species,,(L.) Hill,Plantae
2436,Sonchus maritimus L.,Compositae,Sonchus,maritimus,species,,L.,Plantae
2437,Sonchus oleraceus L.,Compositae,Sonchus,oleraceus,species,,L.,Plantae
2439,Sonchus tenerrimus L.,Compositae,Sonchus,tenerrimus,species,,L.,Plantae
2440,Sorbus aria (L.) Crantz,Rosaceae,Sorbus,aria,species,,(L.) Crantz,Plantae
2441,Sorbus aucuparia L.,Rosaceae,Sorbus,aucuparia,species,,L.,Plantae
2442,Sorbus torminalis (L.) Crantz,Rosaceae,Sorbus,torminalis,species,,(L.) Crantz,Plantae
2443,Sorghum bicolor (L.) Moench,Gramineae,Sorghum,bicolor,species,,(L.) Moench,Plantae
2444,Sorghum halepense (L.) Pers.,Gramineae,Sorghum,halepense,species,,(L.) Pers.,Plantae
2445,Sparganium angustifolium Michx.,Sparganiaceae,Sparganium,angustifolium,species,,Michx.,Plantae
2446,Sparganium emersum Rehmann subsp. emersum,Sparganiaceae,Sparganium,emersum,subsp.,emersum,Rehmann,Plantae
2447,Sparganium erectum L. subsp. erectum,Sparganiaceae,Sparganium,erectum,subsp.,erectum,L.,Plantae
2448,Sparganium erectum L. subsp. neglectum (Beeby) Schinz & Thell.,Sparganiaceae,Sparganium,erectum,subsp.,neglectum,(Beeby) Schinz & Thell.,Plantae
2449,Spartina maritima (Curtis) Fernald,Gramineae,Spartina,maritima,species,,(Curtis) Fernald,Plantae
2450,Spergula arvensis L.,Caryophyllaceae,Spergula,arvensis,species,,L.,Plantae
2451,Spergula morisonii Boreau,Caryophyllaceae,Spergula,morisonii,species,,Boreau,Plantae
2452,Spergula pentandra L.,Caryophyllaceae,Spergula,pentandra,species,,L.,Plantae
2453,Spergula viscosa Lag.,Caryophyllaceae,Spergula,viscosa,species,,Lag.,Plantae
2454,Spergularia bocconii (Scheele) Graebn.,Caryophyllaceae,Spergularia,bocconii,species,,(Scheele) Graebn.,Plantae
2455,Spergularia australis (Samp.) Prain,Caryophyllaceae,Spergularia,australis,species,,(Samp.) Prain,Plantae
2456,Spergularia capillacea (Kindb.) Willk.,Caryophyllaceae,Spergularia,capillacea,species,,(Kindb.) Willk.,Plantae
2457,Spergularia marina (L.) Besser,Caryophyllaceae,Spergularia,marina,species,,(L.) Besser,Plantae
2458,Spergularia media (L.) C. Presl,Caryophyllaceae,Spergularia,media,species,,(L.) C. Presl,Plantae
2459,Spergularia purpurea (Pers.) G. Don,Caryophyllaceae,Spergularia,purpurea,species,,(Pers.) G. Don,Plantae
2460,Spergularia rubra (L.) J. & C. Presl,Caryophyllaceae,Spergularia,rubra,species,,(L.) J. & C. Presl,Plantae
2461,Spergularia rupicola Lebel ex Le Jol.,Caryophyllaceae,Spergularia,rupicola,species,,Lebel ex Le Jol.,Plantae
2462,Spergularia segetalis (L.) G. Don,Caryophyllaceae,Spergularia,segetalis,species,,(L.) G. Don,Plantae
2463,Spiraea hypericifolia L. subsp. obovata (Waldst. & Kit. ex Willd.) H. Huber,Rosaceae,Spiraea,hypericifolia,subsp.,obovata,(Waldst. & Kit. ex Willd.) H. Huber,Plantae
2464,Spiranthes aestivalis (Poir.) Rich.,Orchidaceae,Spiranthes,aestivalis,species,,(Poir.) Rich.,Plantae
2465,Spiranthes spiralis (L.) Chevall.,Orchidaceae,Spiranthes,spiralis,species,,(L.) Chevall.,Plantae
2466,Sporobolus indicus (L.) R. Br.,Gramineae,Sporobolus,indicus,species,,(L.) R. Br.,Plantae
2467,Stachys alpina L.,Labiatae,Stachys,alpina,species,,L.,Plantae
2468,Stachys arvensis (L.) L.,Labiatae,Stachys,arvensis,species,,(L.) L.,Plantae
2469,Stachys officinalis (L.) Trevisan,Labiatae,Stachys,officinalis,species,,(L.) Trevisan,Plantae
2470,Stachys sylvatica L.,Labiatae,Stachys,sylvatica,species,,L.,Plantae
2472,Stellaria alsine Grimm,Caryophyllaceae,Stellaria,alsine,species,,Grimm,Plantae
2473,Stellaria graminea L.,Caryophyllaceae,Stellaria,graminea,species,,L.,Plantae
2474,Stellaria holostea L.,Caryophyllaceae,Stellaria,holostea,species,,L.,Plantae
2475,Stellaria media (L.) Vill.,Caryophyllaceae,Stellaria,media,species,,(L.) Vill.,Plantae
2476,Stellaria neglecta Weihe,Caryophyllaceae,Stellaria,neglecta,species,,Weihe,Plantae
2477,Stellaria nemorum L. subsp. montana (Pierrat) Berher,Caryophyllaceae,Stellaria,nemorum,subsp.,montana,(Pierrat) Berher,Plantae
2478,Stellaria nemorum L. subsp. nemorum,Caryophyllaceae,Stellaria,nemorum,subsp.,nemorum,L.,Plantae
2479,Stellaria pallida (Dumort.) Piré,Caryophyllaceae,Stellaria,pallida,species,,(Dumort.) Piré,Plantae
2481,Stenotaphrum secundatum (Walter) Kuntze,Gramineae,Stenotaphrum,secundatum,species,,(Walter) Kuntze,Plantae
2482,Stipa bromoides (L.) Dörfl.,Gramineae,Stipa,bromoides,species,,(L.) Dörfl.,Plantae
2483,Stipa gigantea Link,Gramineae,Stipa,gigantea,species,,Link,Plantae
2484,Suaeda albescens Lázaro Ibiza,Chenopodiaceae,Suaeda,albescens,species,,Lázaro Ibiza,Plantae
2485,Suaeda maritima (L.) Dumort.,Chenopodiaceae,Suaeda,maritima,species,,(L.) Dumort.,Plantae
2486,Suaeda vera Forssk. ex J.F. Gmel.,Chenopodiaceae,Suaeda,vera,species,,Forssk. ex J.F. Gmel.,Plantae
2487,Succisa pinnatifida Lange,Dipsacaceae,Succisa,pinnatifida,species,,Lange,Plantae
2488,Succisa pratensis Moench,Dipsacaceae,Succisa,pratensis,species,,Moench,Plantae
2489,Symphytum officinale L.,Boraginaceae,Symphytum,officinale,species,,L.,Plantae
2490,Symphytum tuberosum L. subsp. tuberosum,Boraginaceae,Symphytum,tuberosum,subsp.,tuberosum,L.,Plantae
2491,Taeniatherum caput-medusae (L.) Nevski,Gramineae,Taeniatherum,caput-medusae,species,,(L.) Nevski,Plantae
2492,Tagetes minuta L.,Compositae,Tagetes,minuta,species,,L.,Plantae
2493,Tamarix africana Poir.,Tamaricaceae,Tamarix,africana,species,,Poir.,Plantae
2494,Tamarix gallica L.,Tamaricaceae,Tamarix,gallica,species,,L.,Plantae
2495,Tamus communis L.,Dioscoreaceae,Tamus,communis,species,,L.,Plantae
2496,Tanacetum corymbosum (L.) Sch. Bip.,Compositae,Tanacetum,corymbosum,species,,(L.) Sch. Bip.,Plantae
2497,Tanacetum parthenium (L.) Sch. Bip.,Compositae,Tanacetum,parthenium,species,,(L.) Sch. Bip.,Plantae
2498,Tanacetum vulgare L.,Compositae,Tanacetum,vulgare,species,,L.,Plantae
2501,Taraxacum nordstedtii Dahlst.,Compositae,Taraxacum,nordstedtii,species,,Dahlst.,Plantae
2502,Taraxacum obovatum (Willd.) DC.,Compositae,Taraxacum,obovatum,species,,(Willd.) DC.,Plantae
2503,Taraxacum officinale Weber,Compositae,Taraxacum,officinale,species,,Weber,Plantae
2505,Taxus baccata L.,Taxaceae,Taxus,baccata,species,,L.,Plantae
2506,Teesdalia coronopifolia (J.P. Bergeret) Thell.,Cruciferae,Teesdalia,coronopifolia,species,,(J.P. Bergeret) Thell.,Plantae
2507,Teesdalia nudicaulis (L.) R. Br.,Cruciferae,Teesdalia,nudicaulis,species,,(L.) R. Br.,Plantae
2508,Teesdaliopsis conferta (Lag.) Rothm.,Cruciferae,Teesdaliopsis,conferta,species,,(Lag.) Rothm.,Plantae
2509,Tetragonia tetragonoides (Pall.) Kuntze,Aizoaceae,Tetragonia,tetragonoides,species,,(Pall.) Kuntze,Plantae
2511,Teucrium capitatum L. subsp. Capitatum,Labiatae,Teucrium,capitatum,subsp.,Capitatum,,Plantae
2513,Teucrium pyrenaicum L.,Labiatae,Teucrium,pyrenaicum,species,,L.,Plantae
2515,Teucrium scorodonia L.,Labiatae,Teucrium,scorodonia,species,,L.,Plantae
2518,Thalictrum minus L. subsp. minus,Ranunculaceae,Thalictrum,minus,subsp.,minus,L.,Plantae
2519,Thalictrum speciosissimum L.,Ranunculaceae,Thalictrum,speciosissimum,species,,L.,Plantae
2520,Thapsia villosa L.,Umbelliferae,Thapsia,villosa,species,,L.,Plantae
2521,Thapsia minor Hoffmanns. & Link,Umbelliferae,Thapsia,minor,species,,Hoffmanns. & Link,Plantae
2522,Thelypteris palustris Schott,Thelypteridaceae,Thelypteris,palustris,species,,Schott,Plantae
2524,Thesium pyrenaicum Pourr. subsp. pyrenaicum,Santalaceae,Thesium,pyrenaicum,subsp.,pyrenaicum,Pourr.,Plantae
2526,Thlaspi arvense L.,Cruciferae,Thlaspi,arvense,species,,L.,Plantae
2527,Thlaspi perfoliatum L.,Cruciferae,Thlaspi,perfoliatum,species,,L.,Plantae
2528,Thymelaea broteriana Cout.,Thymelaeaceae,Thymelaea,broteriana,species,,Cout.,Plantae
2530,Thymelaea coridifolia (Lam.) Endl. subsp. coridifolia,Thymelaeaceae,Thymelaea,coridifolia,subsp.,coridifolia,(Lam.) Endl.,Plantae
2531,Thymelaea coridifolia (Lam.) Endl. subsp. dendrobryum (Rothm.) M. Laínz,Thymelaeaceae,Thymelaea,coridifolia,subsp.,dendrobryum,(Rothm.) M. Laínz,Plantae
2532,Thymus caespititius Brot.,Labiatae,Thymus,caespititius,species,,Brot.,Plantae
2535,Thymus longicaulis C. Presl,Labiatae,Thymus,longicaulis,species,,C. Presl,Plantae
2536,Thymus mastichina (L.) L. subsp. Mastichina,Labiatae,Thymus,mastichina,subsp.,Mastichina,,Plantae
2537,Thymus praecox Opiz,Labiatae,Thymus,praecox,species,,Opiz,Plantae
2538,Thymus pulegioides L.,Labiatae,Thymus,pulegioides,species,,L.,Plantae
2540,Thymus vulgaris L. subsp. vulgaris,Labiatae,Thymus,vulgaris,subsp.,vulgaris,L.,Plantae
2541,Thymus zygis L. subsp. zygis,Labiatae,Thymus,zygis,subsp.,zygis,L.,Plantae
2542,Tolpis barbata (L.) Gaertn.,Compositae,Tolpis,barbata,species,,(L.) Gaertn.,Plantae
2543,Tolpis umbellata Bertol.,Compositae,Tolpis,umbellata,species,,Bertol.,Plantae
2544,Tordylium maximum L.,Umbelliferae,Tordylium,maximum,species,,L.,Plantae
2545,Torilis arvensis (Huds.) Link subsp. arvensis,Umbelliferae,Torilis,arvensis,subsp.,arvensis,(Huds.) Link,Plantae
2546,Torilis elongata (Hoffmanns. & Link) Samp.,Umbelliferae,Torilis,elongata,species,,(Hoffmanns. & Link) Samp.,Plantae
2547,Torilis japonica (Houtt.) DC.,Umbelliferae,Torilis,japonica,species,,(Houtt.) DC.,Plantae
2548,Torilis nodosa (L.) Gaertn.,Umbelliferae,Torilis,nodosa,species,,(L.) Gaertn.,Plantae
2550,Torilis arvensis (Huds.) Link subsp. neglecta (Spreng.) Thell.,Umbelliferae,Torilis,arvensis,subsp.,neglecta,(Spreng.) Thell.,Plantae
2551,Trachelium caeruleum L. subsp. caeruleum,Campanulaceae,Trachelium,caeruleum,subsp.,caeruleum,L.,Plantae
2552,Tradescantia fluminensis Vell.,Commelinaceae,Tradescantia,fluminensis,species,,Vell.,Plantae
2553,Tragopogon angustifolius Bellardi,Compositae,Tragopogon,angustifolius,species,,Bellardi,Plantae
2554,Tragopogon dubius Scop.,Compositae,Tragopogon,dubius,species,,Scop.,Plantae
2556,Tragopogon pratensis L.,Compositae,Tragopogon,pratensis,species,,L.,Plantae
2557,Tribulus terrestris L.,Zygophyllaceae,Tribulus,terrestris,species,,L.,Plantae
2559,Trifolium alpinum L.,Leguminosae,Trifolium,alpinum,species,,L.,Plantae
2560,Trifolium angustifolium L.,Leguminosae,Trifolium,angustifolium,species,,L.,Plantae
2561,Trifolium arvense L.,Leguminosae,Trifolium,arvense,species,,L.,Plantae
2563,Trifolium campestre Schreb.,Leguminosae,Trifolium,campestre,species,,Schreb.,Plantae
2564,Trifolium cernuum Brot.,Leguminosae,Trifolium,cernuum,species,,Brot.,Plantae
2565,Trifolium cherleri L.,Leguminosae,Trifolium,cherleri,species,,L.,Plantae
2566,Trifolium diffusum Ehrh.,Leguminosae,Trifolium,diffusum,species,,Ehrh.,Plantae
2567,Trifolium dubium Sibth.,Leguminosae,Trifolium,dubium,species,,Sibth.,Plantae
2568,Trifolium fragiferum L.,Leguminosae,Trifolium,fragiferum,species,,L.,Plantae
2569,Trifolium glomeratum L.,Leguminosae,Trifolium,glomeratum,species,,L.,Plantae
2571,Trifolium incarnatum L.,Leguminosae,Trifolium,incarnatum,species,,L.,Plantae
2573,Trifolium lappaceum L.,Leguminosae,Trifolium,lappaceum,species,,L.,Plantae
2574,Trifolium ligusticum Balb. ex Loisel.,Leguminosae,Trifolium,ligusticum,species,,Balb. ex Loisel.,Plantae
